title,text,category,source
Բունդեսլիգա․ 33-րդ տուրի արդյունքներն ու մրցաշարային դրությունը,"Ֆուբոլի Գերմանիայի Բունդեսլիգայի առաջնությունում ավարտվել են 33-րդ տուրի հանդիպումները։Նորընծա չեմպիոն «Բավարիան» ունի 86 միավոր։ Փոխչեմպիոն դարձավ Դորտմունդի «Բորուսիան»՝ 70 միավոր։Գերմանիայի առաջնություն, 33-րդ տուր«Բորուսիա Դորտմունդ» - «Այնտրախտ»՝ 3:2«Աուգսբուրգ» - «Բորուսիա Մյոնխենգլադբախ»՝ 3:1«Հոֆենհայմ» - «Վերդեր»՝ 1:0«ՌԲ Լայպցիգ» - «Սանկտ Պաուլի»՝ 2:1«Շտուտգարտ» - «Բայեր»՝ 3:1«Վոլֆսբուրգ» - «Բավարիա»՝ 0:1«Համբուրգ» - «Ֆրայբուրգ»՝ 3:2«Քյոլն» - «Հայդենհայմ»՝ 1:3«Մայնց» - «Ունիոն Բեռլին»՝ 1:3Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166321/
Sardinia World Chess Festival․ Հայկ Մարտիրոսյանը՝ արծաթե մեդալակիր,"Հայ գրոսմայստեր Հայկ Մարտիրոսյանը դարձել է արծաթե մեդալակիր Իտալիայում անցկացված «Sardinia World Chess Festival 2026» շախմատի միջազգային մրցաշարում:Նա 9 հնարավորից վաստակել է 7 միավոր և բաժանել 2-4-րդ տեղերը՝ լրացուցիչ ցուցանիշներով զբաղեցնելով 2-րդ տեղը։Հայ գրոսմայստեր Մամիկոն Ղարիբյանը նույնպես վաստակել է 7 միավոր և լրացուցիչ ցուցանիշներով զբաղեցրել 4-րդ տեղը, հաղորդում է ՀՇՖ-ի մամուլի ծառայությունը։։Լավագույն եռյակը ունեցավ հետևյալ տեսքը.1-ին տեղ՝ Ֆրեդերիկ Սվանե՝ 7.5 միավոր2-րդ տեղ՝ Հայկ Մարտիրոսյան՝ 7 միավոր3-րդ տեղ՝ Յան Նեպոմնյաշչի՝ 7 միավորՀայաստանից մասնակցում էին նաև գրոսմայստեր Էմին Օհանյանը և ՖԻԴԵ-ի վարպետ Սարգիս Մանուկյանը, որոնք վաստակեցին 5.5-ական միավոր։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166322/
«Միլանը» տանը պարտվեց «Ատալանտային» (տեսանյութ),"Իտալիայի առաջնության 36-րդ տուրում «Միլանը» տանը մրցեց Բերգամոյի «Ատալանտայի» հետ եւ պարտություն կրեց 2:3 հաշվով։«Միլանը» 67 միավորով չորրորդն է, «Ատալանտան» 7-րդ տեղում է՝ 58 միավոր։Իտալիայի առաջնություն, 36-րդ տուր«Միլան» - «Ատալանտա»՝ 2:3 (տեսանյութ)Ստրախինյա Պավլովիչ, 88, Քրիստոֆեր Նկունկու, 90+4, 11մ – Էդերսոն, 7, Դավիդե Ձապակոստա, 29, Ջակոմո Ռասպադորի, 52Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166323/
«Բարսելոնան» հաղթեց «Ռեալին» եւ հռչակվեց Իսպանիայի չեմպիոն (տեսանյութ),"«Բարսելոնան» պաշտպանեց Իսպանիայի չեմպիոնի տիտղոսը։Լա Լիգայի 35-րդ տուրում կատալոնական թիմն ընդունեց փոխչեմպիոն «Ռեալին» եւ առավելության հասավ 2:0 հաշվով։Գերմանացի Հանս-Դիտեր Ֆլիկի գլխավորած թիմից 9-րդ րոպեին հանդիպման հաշիվը բացեց անգլիացի հարձակվող Մարկուս Ռեշֆորդը։ 18-րդ րոպեին աչքի ընկավ իսպանացի հարձակվող Ֆերան Տորեսը։Կատալոնական թիմը վաստակեց 91 միավոր եւ առաջնության ավարտից երեք տուր առաջ անհասանելի դարձավ երկրորդ տեղում գտնվող «Ռեալի» համար, որն ունի 77 միավոր։A way to be, a way to win. pic.twitter.com/ZIHknlsKiW

«Բարսելոնան» 29-րդ անգամ հռչակվեց Իսպանիայի չեմպիոն։The league is pic.twitter.com/tRI9jlVOnr

Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166324/
ՊՍԺ-ն ուժեղ էր «Բրեստից»,"Ֆրանսիայի առաջնության 33-րդ տուրում չեմպիոն ՊՍԺ-ն տանը մրցեց «Բրեստի» հետ։ Իսպանացի Լուիս Էնրիկեի գլխավորած թիմը հաղթեց նվազագույն հաշվով։83-րդ րոպեին գոլի հեղինակ դարձավ ֆրանսիացի հարձակվող Դեզիրե Դուեն։ՊՍԺ-ն 76 միավորով գլխավորում է մրցաշարային աղյուսակը եւ առաջնության ավարտից 2 խաղ առաջ 6 միավորի առավելություն ունի երկրորդ տեղում գտնվող «Լանսի» նկատմամբ։Մայիսի 13-ին «Լանսը» կընդունի ՊՍԺ-ին 29-րդ տուրից տեղափոխված խաղում։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166325/
Ֆրանսիայի առաջնություն․ 33-րդ տուրի արդյունքներն ու մրցաշարային դրությունը,"Ֆուտբոլի Ֆրանսիայի առաջնությունում ավարտվել են 33-րդ տուրի հանդիպումները։Մրցաշարային աղյուսակը 73 միավորով գլխավորում է չեմպիոն ՊՍԺ-ն։ Երկրորդ տեղում ընթացող «Լանսն» ունի 67 միավոր։Մայիսի 13-ին ՊՍԺ-ն կհյուրընկալվի «Լանսին» 29-րդ տուրից տեղափոխված խաղում։ Վերջին տուրում ՊՍԺ-ի մրցակիցը կլինի «Փարիզը», «Լանսինը»՝ «Լիոնը»։Ֆրանսիայի առաջնություն, 33-րդ տուր «Լանս» - «Նանտ»՝ 1:0«Անժե» - «Ստրասբուրգ»՝ 1:1«Օսեր» - «Նիցա»՝ 2:1«Հավր» - «Մարսել»՝ 0:1«Մեց» - «Լորիան»՝ 0:4«Մոնակո» - «Լիլ»՝ 0:1ՊՍԺ - «Բրեստ»՝ 1:0«Ռեն» - «Փարիզ»՝ 2:1«Թուլուզ» - «Լիոն»՝ 2:1Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166326/
Ֆլիկ․ Երբեք չեմ մոռանա այս պահը,"Իսպանիայի նորընծա չեմպիոն «Բարսելոնայի» գերմանացի գլխավոր մարզիչ Հանս-Դիտեր Ֆլիկը մեկնաբանել է երկրորդ տարին անընդմեջ չեմպիոնությունը Լա Լիգայում։35-րդ տուրում կատալոնական թիմը տանը 2:0 հաշվով հաղթեց փոխչեմպիոն «Ռեալին»։«Երբեք չեմ մոռանա այս պահը։ Հրաշալի թիմ ունենք, ես հիացած եմ եւ հպարտ այս խաղացողներով։ Անհավանական հույզեր են «Էլ Կլասիկոյում» «Ռեալին» հաղթելը սեփական երկրպագուների ներկայությամբ։Շատ գոհ եմ թիմի խաղից, գերազանց պաշտպանվեցինք եւ խփեցինք երկու հրաշալի գոկ»,- Ֆլիկի խոսքը մեջբերում է Marca-ն։Առաջնության ավարտից երեք տուր առաջ «Բարսելոնան» վաստակել է 91 միավոր, «Ռեալը» 77 միավորով երկրորդ տեղում է։«Բարսելոնան» 29-րդ անգամ հռչակվեց Իսպանիայի չեմպիոն։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166327/
«Արսենալի» ռեկորդը,"Անգլիայի փոխչեմպիոն Լոնդոնի «Արսենալը» Պրեմիեր լիգայի 36-րդ տուրում «Վեստ Հեմին» 1:0 հաշվով հաղթելու շնորհիվ սահմանել է ակումբային ռեկորդ մեկ մրցաշրջանում տարած հաղթանակների քանակով՝ 42:Նախորդ ռեկորդը գրանցվել էր 1970-1971 թվականների մրցաշրջանում՝ 42 հաղթանակ։«Արսենալը» 79 միավորով գլխավորում է Պրեմիեր լիգայի մրցաշարային աղյուսակը եւ 5 միավոր առաջ է երկրորդ տեղում ընթացող «Մանչեսթեր Սիթիից», որը մեկ խաղ քիչ է անցկացրել։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166328/
«Ինտերը» սպասում է Մխիթարյանի որոշմանը,"Իտալիայի նորընծա չեմպիոն Միլանի «Ինտերի» ղեկավարությունը սպասում է Հայաստանի հավաքականի նախկին ավագ 37-ամյա կիսապաշտպան Հենրիխ Մխիթարյանի որոշմանը կարիերան ավարտելու կամ շարունակելու վերաբերյալ, հաղորդում է x.com/FabrizioRomano-ն։Մխիթարյանի պայմանագիրն «Ինտերի» հետ ավարտվում է հունիսի 30-ին։ Չի բացառվում, որ իտալական ակումբը եւս մեկ տարվա պայմանագիր կնքի նրա հետ։Մխիթարյանն «Ինտերում» է 2022թ․ հունիսից։ Նա դարձել է Իտալիայի կրկնակի չեմպիոն։ Ակումբային կարիերայի ընթացքում նա հանդես է եկել նաեւ «Փյունիկում», Դոնեցկի «Մետալուրգում» եւ «Շախտյորում», Դորտմունդի «Բորուսիայում», անգլիական «Մանչեսթեր Յունայթեդում» եւ «Արսենալում», իտալական «Ռոմայում»։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166329/
Նեյմարի գոլը նպաստեց «Սանթոսի» հաղթանակին (տեսանյութ),"Բրազիլիայի առաջնության 15-րդ տուրում «Սանթոսը» սեփական խաղադաշտում 2:0 հաշվով հաղթել է «ՌԲ Բրագանտինոյին»։Առաջին խաղակեսի ավելացված 5-րդ րոպեին հանդիպման հաշիվը բացել է բրազիլացի հարձակվող Նեյմարը։76-րդ րոպեին աչքի է ընկել արգենտինացի պաշտպան Ադոնիս Ֆրիասը։«Սանթոսը» 18 միավորով 15-րդ տեղում է։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166330/
NBA. «Նյու Յորք Նիքսը» փլեյ-օֆֆի կիսաեզրափակիչում է (տեսանյութ),"«Նյու Յորք Նիքսը» դուրս եկավ Բասկետբոլի ազգային ասոցիացիայի (NBA) փլեյ-օֆֆի կիսաեզրափակիչ (Արեւելյան կոնֆերենցիայի եզրափակիչ)։Փլեյ-օֆֆի երկրորդ շրջանի չորրորդ խաղում «Նյու Յորք Նիքսը» «Ֆիլադելֆիա Սիքսերսին» հաղթեց 144:114 հաշվով եւ շարքի ընդհանուր հաշիվը հասցրեց 4:0-ի։«Նյու Յորք Նիքսի» հաջորդ մրցակիցը կլինի «Դետրոյթ Փիսթոնս» - «Քլիվլենդ Քավալիերս» դիմակայության հաղթողը։ Այս թիմերի շարքի ընդհանուր հաշիվը 2:1 է «Դետրոյթ Փիսթոնսի» օգտին։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166331/
Հայ բռնցքամարտիկները 6 մեդալ են նվաճել Վրաստանում,"Վրաստանում անցկացված Ակակի Կակուրաիձեի անվան միջազգային մրցաշարից Կարեն Աղամալյանի գլխավորած բռնցքամարտի Հայաստանի երիտասարդական հավաքականը վերադարձել է 6 մեդալով։Առաջնության արծաթե մեդալակիր են դարձել 50 կգ քաշակօմ Տիգրան Կիրակոսյանը, 70 կգ քաշային Արտյոմ Սիմոնյանը և 80 կգ քաշային Սամվել Սիրամարգյանը։Վահրամ Դովլաթբեկյանը (55 կգ), Ալեն Ստեփանյանը (75 կգ) և գերծանր քաշային Արամ Թումանյանը նվաճել են բրոնզե մեդալ։ Մրցաշարին մասնակցել են 10 երկրի բռնցքամարտիկներ։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166332/
«Կոմոն» առաջին անգամ կմասնակցի եվրագավաթային մրցաշարի,"Իտալական «Կոմոն» ակումբի 119 տարվա պատմության մեջ առաջին անգամ կմասնակցի եվրագավաթային մրցաշարի։Իտալիայի առաջնության 36-րդ տուրում «Կոմոն» 1:0 հաշվով հաղթել է «Վերոնային» եւ 65 միավորով ապահովել է առնվազն 6-րդ տեղը, որը տալիս է Կոնֆերենցիաների լիգայի ուղեգիր։Առաջնության ավարտից երկու տուր առաջ իսպանացի Սեսկ Ֆաբրեգասի գլխավորած թիմը պահպանում է չորրորդ տեղ բարձրանալու եւ Չեմպիոնների լիգայի ուղեգիր նվաճելու հնարավորություն։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166333/
Կանսելուի բացառիկ ռեկորդը,"Իսպանիայի չեմպիոն «Բարսելոնայի» 31-ամյա պորտուգալացի պաշտպան Ժոաու Կանսելուն բացառիկ ռեկորդ է գրանցել, հաղորդում է Marca-ն։Նա պատմության մեջ միակ ֆուտբոլիստն է, որի հաջողվում է չեմպիոն դառնալ Եվրոպայի հինգ առաջատար լիգաներից չորսում։Կանսելուն իտալիայի չեմպիոն է դարձել Թուրինի «Յուվենտուսի» կազմում (2018/19), Անգլիայի եռակի չեմպիոն՝ «Մանչեսթեր Սիթիի» հետ (2020/21, 2021/22, 2022/23- մրցաշրջանի կեսից տեղափոխվել է Բունդեսլիգա), Գերմանիայի չեմպիոն՝ «Բավարիայի» կազմում (2022/23)։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166334/
Մեսին շնորհավորել է «Բարսելոնային»,"«Բարսելոնայի» նախկին աստղ, աշխարհի չեմպիոն Արգենտինայի հավաքականի եւ ՄԼՍ-ի չեմպիոն «Ինտեր Մայամիի» (ԱՄՆ) հարձակվող Լիոնել Մեսին շնորհավորել է կատալոնական ակումբին Իսպանիայի չեմպիոնի տիտղոսը նվաճելու առթիվ։Լա Լիգայի 35-րդ տուրում «Բարսելոնան» 2։0 հաշվով հաղթել էր փոխչեմպիոն Մադրիդի «Ռեալին»՝ պաշտպանելով տիտղոսը։«Չեմպիոննե՜ր։ Կեցցե՛ «Բարսելոնան»»,- Ինստագրամում գրել է Մեսին։«Բարսելոնան» 29-րդ անգամ հռչակվեց Իսպանիայի չեմպիոն։2003-2021 թվականներին «Բարսելոնայում» հանդես եկած Մեսին Իսպանիայի 8-ակի չեմպիոն է։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166335/
"ԱԱ-2026. Նեյմարն ու Տիագո Սիլվան ընդգրկվել են Բրազիլիայի հավաքականի ընդլայնված 
կազմում","«Սանթոսի» 34-ամյա հարձակվող Նեյմարը ընդգրկվել է Բրազիլիայի հավաքականի ընդլայնված կազմում, հաղորդում է UOL-ը։ Բրազիլիայի ֆուտբոլային կոնֆեդերացիան նախնական կազմը Ֆուտբոլային միջազգային ֆեդերացիային ներկայացրել է 55 ֆուտբոլիստից բաղկացած ընդլայնված կազմը հունիս-հուլիսին ԱՄՆ-ում, Կանադայում եւ Մեքսիկայում անցկացվելիք աշխարհի առաջնության համար։Ընդլայնված կազմում են նաեւ պորտուգալական «Պորտուի» 41-ամյա պաշտպան Տիագո Սիլվան եւ Լոնդոնի «Չելսիի» 18-ամյա եզրային հարձակվող Էստեւաոն, որը դեռ չի վերականգնվել վնասվածքից հետո։Բրազիլիայի հավաքականը 26 ֆուտբոլիստից բաղկացած վերջնական կազմը պետք է հրապարակի մայիսի 18-ին։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166336/
ԱԱ-2026. Մեսին ընդգրկվել է Արգենտինայի ընդլայնված կազմում,"Աշխարհի չեմպիոն Արգենտինայի հավաքականը ներկայացրել է ընդլայնված կազմը հունիս-հուլիսին ԱՄՆ-ում, Մեքսիկայում եւ Կանադայում անցկացվելիք աշխարհի առաջնության համար։ Ընդլայնված կազմում ընդգրկվել է նաեւ ՄԼՍ-ի չեմպիոն, ամերիկյան «Ինտեր Մայամիի» 37-ամյա հարձակվող Լիոնել Մեսին, որը 2022թ. աշխարհի առաջնությունից առաջ հայտարարել էր, որ վերջին անգամ է մասնակցում քառամյակի գլխավոր ֆուտբոլային իրադարձությանը։Ավելի վաղ Մեսին հայտարարել էր, որ կմիանա հավաքականին աշխարհի առաջնությունում, եթե 100 տոկոս պատրաստ լինի եւ օգտակար լինի ազգային թիմին։Խմբային փուլում Արգենտինայի հավաքականի մրցակիցները կլինեն Ալժիրի, Ավստրիայի եւ Հորդանանի թիմերը։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166337/
«Բարսելոնայի» չեմպիոնական շքերթն՝ ուղիղ,"«Բարսելոնան» չեմպիոնական շքերթ է անցկացնում Կատալոնիայի մայրաքաղաքում։Գերմանացի գլխավոր մարզիչ Հանս-Դիտեր Ֆլիկի ղեկավարությամբ կատալոնական թիմը երկրորդ տարին անընդմեջ հռչակվեց երկրի չեմպիոն։35-րդ տուրում «Բարսելոնան» տանը 2։0 հաշվով հաղթեց փոխչեմպիոն Մադրիդի «Ռեալին» եւ առաջնության ավարտից երեք տուր առաջ 91 միավորով անհասանելի դարձավ երկրորդ տեղում գտնվող Արքայական թիմի համար (77 միավոր։)«Բարսելոնան» 29-րդ անգամ դարձավ Իսպանիայի չեմպիոն։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166338/
Չեմպիոնների լիգայի եզրափակիչի մրցավարները,"Գերմանացի Դանիել Զիբերտը կլինի ֆուտբոլի Չեմպիոնների լիգայի եզրափակիչի գլխավոր մրցավարը, հաղորդում է ՈՒԵՖԱ-ի կայքը։Տիտղոսը մայիսի 30-ին Բուդապեշտում կվիճարկեն Ֆրանսիայի չեմպիոն, Չեմպիոնների լիգայի գավաթակրի տիտղոսը պաշտպանող ՊՍԺ-ն եւ Անգլիայի փոխչեմպիոն, Պրեմիեր լիգայի առաջատար Լոնդոնի «Արսենալը»։Դանիել Զիբերտին կօգնեն գերմանացիներ Յան Զայդելը եւ Ռաֆայել Ֆոլտինը։ Չորրորդ պաշտոնյանը է շվեյցարացի Սանդրո Շերերը։Պահեստային մրցավարն է իսպանացի Գուադալուպե Պորաս Այուսոն։VAR-ի մրցավարն է գերմանացի Բաստիան Դանկերտը։ Նրա օգնակակներն են գերմանացի Ռոբերտ Շրյոդերը եւ իսպանացի Կառլոս դել Սերո Գրանցեն։Չեմպիոնների լիգայի ընթացիկ մրցաշրջանում Զիբերտը սպասարկել է 9 հանդիպում, ցույց է տվել 41 դեղին, 2 կարմի քարտ, նշանակել է մեկ 11-մետրանոց հարված։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166339/
Սիմեոնե. «Բարսելոնան» աշխարհի լավագույն թիմն է,"Մադրիդի «Աթլետիկոյի» արգենտինացի գլխավոր մարզիչ Դիեգո Սիմեոնեն արձագանքել է «Բարսելոնայի» 29-րդ չեմպիոնությանը Լա Լիգայում։««Բարսելոնան» աշխարհի լավագույն թիմն է։ Նրանք հաղթեցին առաջնությունում՝ ցուցադրելով շատ լավ խաղ, ինչպես անցած մրցաշրջանում։«Ռեալի» դեմ «Բարսելոնայի» խաղը դիտելիս մի բան էի մտածում, թե ինչպես ենք մենք կարողացել նրանց այս մրցաշրջանում դուրս թողնել Իսպանիայի գավաթից եւ Չեմպիոնների լիգայից»,- Սիմեոնեի խոսքը մեջբերում է AS-ը։Լա Լիգայի 35 տուրից հետո «Բարսելոնան» վաստակել է 91 միավոր եւ 14 միավոր առաջ է երկրորդ տեղում գտնվող «Ռեալից»։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166340/
ԱԱ-2026․ Բոսնիա եւ Հերցեգովինայի հայտացուցակը,"Ֆուտբոլի Բոսնիա եւ Հերցեգովինայի հավաքականը հրապարակել է հայտացուցակը հունիս-հուլիսին ԱՄՆ-ում, Կանադայում եւ Մեքսիկայում անցկացվելիք աշխարհի առաջնության համար, հաղորդում է այդ երկրի ֆուտբոլի ֆեդերացիայի կայքը։Դարպասապահներ․ Նիկոլա Վասիլ («Սանկտ Պաուլի»), Մարտին Զլոմիսլիչ («Ռիեկա»), Օսման Հաջիկիչ («Սլավեն Բելուպո»)։Պաշտպաններ․ Սեադ Կոլաշինաց («Ատալանտա»), Ամար Դեդիչ («Բենֆիկա»), Նիհադ Մույակիչ («Գազիանտեպ»), Նիկոլա Կատիչ («Շալկե»), Թարիկ Մուհարեմովիչ («Սասուոլո»), Ստեպան Ռադելիչ («Ռիեկա»), Դենիս Հաջիկադունիչ («Սամպդորիա»), Նիդալ Չելիկ («Լանս»)։Կիսապաշտպաններ․ Ամիր Հաջիահմետովիչ («Հալ Սիթի»), Իվան Շունիչ («Կիպրոս»), Իվան Բաշիչ («Աստանա»), Ջենիս Բուրնիչ («Կարլսրուե»), Էրմին Մահմիչ («Սլովան»), Բենիամին Տահիրովիչ («Բրոնդբյու»), Արմին Գիգովիչ («Յանգ Բոյզ»), Քերիմ Ալայբեգովիչ («ՌԲ Զալցբուրգ»), Էսմիր Բայրակտարեւիչ (ՊՍՎ)։Հարձակվողներ․ Էրմեդին Դեմիրովիչ («Շտուգարտ»), Յովո Լուկիչ («Ունիվերսիտատյա Կլուժ»), Սամեդ Բաժդար («Յագելոնիա»), Հարիս Տաբակովիչ («Բորուսիա Մյոնխենգլադբախ»), Էդին Ջեկո («Շալկե»)։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166341/
Սպերցյանը կրկնեց ՌՊԼ-ի ռեկորդը գոլային փոխանցումների քանակով,"Публикация от FC Krasnodar / ФК Краснодар (@fckrasnodar)«Կրասնոդարի» եւ Հայաստանի հավաքականի ավագ, կիսապաշտպան Էդուարդ Սպերցյանը կրկնեց Ռուսաստանի Պրեմիեր լիգայի ռեկորդը մեկ մրցաշրջանում գոլային փոխանցումների քանակով։29-րդ տուրի խաղում «Կրասնոդարը» հյուրընկալվել է Մոսկվայի «Դինամոյին»։ Սպերցյանը կատարել է ընթացիկ մրցաշրջանում 16-րդ գոլային փոխանցումը։Ընթանում է երկրորդ խաղակեսը, հաշիվը հավասար է՝ 1:1:Սպերցյանը կրկնեց Դմիտրի Լոսկովի (2003թ․), Հալկի (2015/2016) եւ Մաքսիմ Գլուշենկովի (2023/2024) ցուցանիշը։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166342/
«Կրասնոդարը» պարտվեց «Դինամոյին» եւ հետ մնաց «Զենիթից»,"0-1 Costa pic.twitter.com/cty0lHn0doՖուտբոլի Ռուսաստանի Պրեմիեր լիգայի նախավերջին տուրում չեմպիոն «Կրասնոդարը» հյուրընկալվեց Մոսկվայի «Դինամոյին» եւ պարտվեց 1:2 հաշվով։«Կրասնոդարի» եւ Հայաստանի հավաքականի ավագ Էդուարդ Սպերցյանը դարձավ գոլային փոխանցման հեղինակ։«Կրասնոդարը» 63 միավորով երկրորդն է եւ 2 միավոր հետ մնաց առաջատար «Զենիթից»։ «Դինամոն» 8-րդ տեղում է՝ 42 միավոր։Վերջին տուրում «Կրասնոդարը» մայիսի 17-ին կընդունի «Օրենբուրգին», «Զենիթը» հյուր կգնա «Ռոստովին»։Ռուսաստանի առաջնություն, 29-րդ տուր«Դինամո» - «Կրասնոդար»՝ 2:1Կոնստանտին Տյուկավին, 48, Իվան Սերգեեւ, 90+3 – Դիեգո Կոստա, 32Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166343/
Սպերցյան․ Ֆուտբոլում այդպես պատահում է,"Ռուսաստանի չեմպիոն «Կրասնոդարի» եւ Հայաստանի հավաքականի ավագ Էդուարդ Սպերցյանը մեկնաբանել է Մոսկվայի «Դինամոյից» կրած 1:2 հաշվով պարտությունը Ռուսաստանի Պրեմիեր լիգայի 29-րդ տուրի խաղում։«Հաջողությունը մեր կողմից չէր։ Ֆուտբոլում այդպես պատահում է։ Պետք է պարզապես իրացնել պահերը։Իմ գոլային փոխանցումը կարեւոր է թիմին օգնելու տեսանկյունից։ Հրաշալի է, որ դրա շնորհիվ մենք կարողացանք գոլ խփել, բայց տխրել ենք, որ պարտվել ենք»,- Սպերցյանի խոսքը մեջբերում է championat.com-ը։«Կրասնոդարը» 63 միավորով երկրորդն է եւ 2 միավոր հետ է առաջատար «Զենիթից»։Վերջին տուրում «Կրասնոդարը» մայիսի 17-ին կընդունի «Օրենբուրգին», «Զենիթը» կհյուրընկալվի «Ռոստովին»։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166344/
«Նապոլին» պարտվեց «Բոլոնիային» (տեսանյութ),"Rowe bags a late goal to put Bologna once again in the lead! #NapoliBologna 2-3 pic.twitter.com/afW1QhYziQԻտալիայի առաջնության 36-րդ տուրում «Նապոլին» հյուրընկալեց «Բոլոնիային», որն առավելության հասավ 3:2 հաշվով։Հյուրերը հաղթական գոլը խփեցին ավելացված ժամանակում։ Աչքի ընկավ անգլիացի կիսապաշտպան Ջոնաթան Ռոուն։«Նապոլին» 70 միավորով երկրորդն է, «Բոլոնիան» 8-րդ տեղում է՝ 52 միավոր։Իտալիայի առաջնություն, 36-րդ տուր«Նապոլի» - «Բոլոնիա»՝ 2:3 (տեսանյութ)Ջովանի Դի Լորենցո, 45+2, Ալիսոն Սանթոս, 48 - Ֆեդերիկո Բերնարդեսկի, 9, Ռիկարդո Օրսոլինի, 34, 11մ, Ջոնաթան Ռոու, 90+1Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166345/
Իտալիայի Ա Սերիա․ 36-րդ տուրի արդյունքներն ու մրցաշարային դրությունը,"Ֆուտբոլի Իտալիայի Ա Սերիայի առաջնությունում ավարտվել են 36-րդ տուրի հանդիպումները։Նորընծա չեմպիոն «Ինտերը» մրցաշարային աղյուսակը գլխավորում է 85 միավորով եւ 15 միավոր առաջ է երկրորդ տեղում գտնվող «Նապոլիից»։Իտալիայի առաջնություն, 36-րդ տուր«Տորինո» - «Սասուոլո»՝ 2:1«Կալյարի» - «Ուդինեզե»՝ 0:2«Լացիո» - «Ինտեր»՝ 0:3«Լեչե» - «Յուվենտուս»՝ 0:1«Վերոնա» - «Կոմո»՝ 0:1«Կրեմոնեզե» - «Պիզա»՝ 3:0«Ֆիորենտինա» - «Ջենոա»՝ 0:0«Պարմա» - «Ռոմա»՝ 2:3«Միլան» - «Ատալանտա»՝ 2:3«Նապոլի» - «Բոլոնիա»՝ 2:3Only two more #SerieA matchdays remain... pic.twitter.com/lx52j4zeNc

Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166346/
«Ինտեր»․ Հայկական գնացքի եւս մեկ գոլ (տեսանյութ),"Իտալիայի չեմպիոն Միլանի «Ինտերը» սոցիալական ցանցերում հերթական հայերեն գրառումով անդրադարձել է Հայաստանի հավաքականի նախկին ավագ, 37-ամյա կիսապաշտպան Հենրիխ Մխիթարյանին։«Հայկական գնացքի եւս մեկ գոլ» գրառումով «Ինտերը» ներկայացրել է Մխիթարյանի գոլը «Լացիոյի» դեմ Իտալիայի առաջնության 36-րդ տուրի խաղում։ «Ինտերը» հաղթել էր 3:0 հաշվով։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166347/
